transaction_id,customer_id,customer_name,customer_age,gender,product_id,product_name,product_category,quantity,price,payment_mode,purchase_date,time_of_purchase,status,total_amount
TXN448895,CUST9552,Siya Saini,18,Male,P5602,Belt,Accessories,3,1692,Debit Card,2023-12-04,15:53:59,cancelled,5076
TXN990731,CUST5696,Hiran Koshy,46,Male,P8379,Jacket,Clothing,1,2823,Debit Card,2023-04-05,07:57:43,returned,2823
TXN703592,CUST6396,Jayan Vasa,56,Male,P7368,Fruits,Groceries,3,4641,Debit Card,2023-06-14,19:33:12,pending,13923
TXN470607,CUST7531,Samaira Jani,29,Male,P9727,Notebook,Books,2,9016,Cash,2023-11-29,20:38:25,delivered,18032
TXN477722,CUST1799,Damini Bhalla,38,Male,P1474,Headphones,Electronics,3,9831,Cash,2023-04-03,14:21:14,delivered,29493
TXN339719,CUST4599,Tarini Sethi,48,Male,P6576,Belt,Accessories,2,6778,Credit Card,2023-01-24,09:43:08,returned,13556
TXN263336,CUST1563,Divit Jha,56,Male,P9091,Notebook,Books,4,8264,UPI,2023-08-29,09:50:33,pending,33056
TXN569831,CUST8603,Vedika Chaudhry,18,Male,P1860,Wheat,Groceries,2,2194,UPI,2023-09-08,23:56:55,cancelled,4388
TXN452295,CUST5531,Azad Apte,35,Male,P8822,Jacket,Clothing,1,1354,UPI,2023-02-22,02:34:14,pending,1354
TXN652358,CUST9084,Dishani Bawa,32,Male,P9873,Wardrobe,Furniture,4,9416,Credit Card,2023-07-28,22:28:07,cancelled,37664
TXN824333,CUST3044,Eva Bassi,33,Male,P6438,Textbook,Books,2,5068,Debit Card,2023-11-22,09:35:31,returned,10136
TXN470270,CUST5204,Romil Grewal,36,Male,P7718,Belt,Accessories,1,1627,Debit Card,2023-11-13,17:38:34,cancelled,1627
TXN831981,CUST5212,Divit Madan,46,Male,P7752,Sunglasses,Accessories,5,13635,Credit Card,2023-06-06,23:30:43,returned,68175
TXN459232,CUST1141,Ira Varughese,31,Male,P7922,Comics,Books,3,792,Debit Card,2023-12-16,01:54:42,cancelled,2376
TXN615251,CUST7409,Rohan Krish,25,Male,P4041,Smartwatch,Electronics,2,3534,EMI,2023-03-17,06:03:05,pending,7068
TXN129826,CUST2544,Ryan Shah,50,Male,P3479,Wardrobe,Furniture,2,9516,Debit Card,2023-11-07,23:31:19,returned,19032
TXN340057,CUST8622,Anya Bal,51,Male,P3418,Wardrobe,Furniture,1,4982,UPI,2023-10-13,19:15:15,pending,4982
TXN884738,CUST4879,Indranil Bajwa,34,Male,P1373,Sunglasses,Accessories,1,1933,EMI,2023-01-04,15:21:48,pending,1933
TXN270347,CUST4703,Vardaniya Thaker,21,Male,P3588,Chair,Furniture,2,716,Cash,2023-02-20,12:21:21,cancelled,1432
TXN346681,CUST7879,Sana Mahal,44,Male,P4073,Watch,Accessories,3,11250,EMI,2023-04-25,13:49:34,pending,33750
TXN495572,CUST2831,Rohan Raval,53,Male,P1144,Belt,Accessories,5,21900,EMI,2023-01-04,21:14:27,cancelled,109500
TXN111994,CUST9635,Vihaan Golla,55,Male,P5577,Wallet,Accessories,3,13500,Debit Card,2023-05-21,11:45:32,delivered,40500
TXN490888,CUST6183,Saksham Dhaliwal,24,Male,P5479,Textbook,Books,4,19860,Cash,2023-06-07,13:57:56,delivered,79440
TXN443430,CUST6806,Aaryahi Wadhwa,57,Male,P7536,Chair,Furniture,4,5664,Debit Card,2023-09-17,16:17:12,delivered,22656
TXN633197,CUST3948,Rohan Kalla,50,Male,P6963,Smartwatch,Electronics,5,22220,UPI,2023-01-24,21:47:01,pending,111100
TXN630029,CUST2365,Tushar Chakrabarti,50,Male,P5329,Dining Table,Furniture,1,3977,Credit Card,2023-09-20,15:38:03,returned,3977
TXN871333,CUST5410,Onkar Devan,44,Male,P6801,Jacket,Clothing,5,6665,Credit Card,2023-05-30,09:01:05,delivered,33325
TXN927581,CUST7228,Saira Ahluwalia,60,Male,P8662,Smartwatch,Electronics,3,8244,Cash,2023-02-13,08:52:51,pending,24732
TXN778252,CUST3887,Amani Shukla,25,Male,P6331,Dining Table,Furniture,4,18768,Debit Card,2023-01-25,18:47:57,pending,75072
TXN781874,CUST3109,Anahi Apte,29,Male,P5111,Dining Table,Furniture,5,10155,Cash,2023-01-06,03:37:30,delivered,50775
TXN745606,CUST6278,Zoya Bajaj,22,Male,P1270,Textbook,Books,1,2999,EMI,2023-12-27,07:11:43,delivered,2999
TXN355652,CUST7358,Devansh Shankar,36,Male,P7505,Dining Table,Furniture,1,3678,EMI,2023-10-15,15:02:50,pending,3678
TXN838693,CUST7985,Prisha Rastogi,40,Male,P5501,Textbook,Books,3,9132,Debit Card,2023-11-18,14:29:02,returned,27396
TXN982186,CUST6396,Jayan Vasa,56,Male,P4388,Watch,Accessories,5,23575,Debit Card,2023-04-18,07:58:12,cancelled,117875
TXN375825,CUST2204,Himmat Bahl,20,Male,P3424,Headphones,Electronics,4,15052,EMI,2023-05-28,09:33:35,delivered,60208
TXN604322,CUST8603,Vedika Chaudhry,18,Male,P6645,Dining Table,Furniture,2,272,Debit Card,2023-05-25,16:20:24,returned,544
TXN352644,CUST6970,Sara De,51,Male,P2755,Bed,Furniture,2,2396,Cash,2023-07-17,16:41:32,pending,4792
TXN249382,CUST2547,Dhanuk Dani,23,Male,P2183,Dining Table,Furniture,2,5052,UPI,2023-09-08,11:46:51,pending,10104
TXN214185,CUST1207,Kartik Kade,18,Male,P2949,Smartwatch,Electronics,4,14008,EMI,2023-08-07,22:05:44,delivered,56032
TXN866710,CUST8656,Yasmin Ravel,24,Male,P1143,Wallet,Accessories,5,5595,Cash,2023-03-24,13:58:10,returned,27975
TXN605919,CUST3171,Seher Chandra,41,Male,P9626,Sweater,Clothing,3,8022,Credit Card,2023-06-04,14:56:28,returned,24066
TXN786437,CUST2204,Himmat Bahl,20,Male,P9829,Fruits,Groceries,3,14760,Debit Card,2023-11-23,00:18:11,pending,44280
TXN563244,CUST4106,Anahita Doctor,52,Male,P3702,Handbag,Accessories,2,6834,Cash,2023-08-23,02:40:14,cancelled,13668
TXN994665,CUST2974,Jayant Bansal,55,Male,P8978,Wheat,Groceries,1,1860,Debit Card,2023-01-17,15:09:48,pending,1860
TXN526931,CUST1563,Divit Jha,56,Male,P6972,Wallet,Accessories,5,3725,Credit Card,2023-01-06,13:55:47,cancelled,18625
TXN261587,CUST8934,Aayush Kara,37,Male,P9626,Wheat,Groceries,4,8472,EMI,2023-09-01,11:37:47,pending,33888
TXN278068,CUST8603,Vedika Chaudhry,18,Male,P8196,Sweater,Clothing,4,15916,Credit Card,2023-01-26,17:57:34,pending,63664
TXN902430,CUST7850,Anika Som,34,Male,P1404,Headphones,Electronics,5,11980,EMI,2023-05-16,12:12:33,pending,59900
TXN369151,CUST1799,Damini Bhalla,38,Male,P8431,Belt,Accessories,5,21595,EMI,2023-08-30,07:55:09,pending,107975
TXN345080,CUST1928,Mehul Brar,25,Male,P6273,Jeans,Clothing,3,9429,Cash,2023-08-24,00:34:34,pending,28287
TXN614908,CUST9552,Siya Saini,18,Male,P8648,Sofa,Furniture,1,3390,EMI,2023-12-26,22:34:11,returned,3390
TXN290440,CUST6806,Aaryahi Wadhwa,57,Male,P5548,Headphones,Electronics,5,9535,UPI,2023-11-05,11:47:31,cancelled,47675
TXN988168,CUST1207,Kartik Kade,18,Male,P7789,Jeans,Clothing,2,8190,Debit Card,2023-10-23,18:36:51,cancelled,16380
TXN154768,CUST6278,Zoya Bajaj,22,Male,P2265,Novel,Books,5,24040,EMI,2023-07-01,12:39:32,pending,120200
TXN730322,CUST3113,Taran Joshi,25,Male,P9365,Jacket,Clothing,4,5656,EMI,2023-06-24,13:39:18,pending,22624
TXN408909,CUST3044,Eva Bassi,33,Male,P2237,Headphones,Electronics,5,19365,Credit Card,2023-05-03,19:50:45,returned,96825
TXN783258,CUST2672,Oorja Dada,31,Male,P5433,T-Shirt,Clothing,1,4820,EMI,2023-12-07,23:44:27,cancelled,4820
TXN733403,CUST9049,Navya Sarin,42,Male,P3166,Vegetables,Groceries,5,12710,EMI,2023-10-20,07:59:48,returned,63550
TXN105218,CUST2278,Vihaan Ghosh,40,Male,P5102,Smartphone,Electronics,1,3249,Debit Card,2023-06-17,16:16:04,pending,3249
TXN545562,CUST9049,Navya Sarin,42,Male,P3680,Wheat,Groceries,3,7125,EMI,2023-01-06,10:50:36,delivered,21375
TXN691043,CUST7250,Faiyaz Dubey,18,Male,P6798,Fruits,Groceries,5,7755,UPI,2023-09-28,22:17:10,returned,38775
TXN446235,CUST2547,Dhanuk Dani,23,Male,P4807,Milk,Groceries,1,1884,Debit Card,2023-05-21,17:40:55,delivered,1884
TXN317990,CUST6683,Azad Sastry,55,Male,P9504,Textbook,Books,3,5061,UPI,2023-06-14,15:00:46,returned,15183
TXN247892,CUST1255,Riya Som,57,Male,P2990,Magazine,Books,2,7906,Cash,2023-10-21,11:03:47,returned,15812
TXN891739,CUST7879,Sana Mahal,44,Male,P1504,Wallet,Accessories,1,3811,Credit Card,2023-01-09,11:41:51,returned,3811
TXN323416,CUST7850,Anika Som,34,Male,P7028,Comics,Books,4,11104,Cash,2023-02-21,02:48:58,pending,44416
TXN743324,CUST8390,Anahita Bhagat,59,Male,P9988,Notebook,Books,3,321,UPI,2023-02-03,15:22:47,returned,963
TXN407064,CUST9534,Indrajit Shah,57,Male,P3608,Notebook,Books,4,8100,UPI,2023-07-17,22:52:43,returned,32400
TXN232305,CUST7409,Rohan Krish,25,Male,P5586,Smartphone,Electronics,1,406,UPI,2023-07-25,05:02:19,cancelled,406
TXN377777,CUST1207,Kartik Kade,18,Male,P6361,Dining Table,Furniture,3,14487,UPI,2023-10-15,20:39:15,delivered,43461
TXN235011,CUST6325,Vanya Buch,46,Male,P8318,Handbag,Accessories,2,900,UPI,2023-12-08,13:28:39,delivered,1800
TXN932051,CUST5732,Shalv Swamy,51,Male,P3228,Bed,Furniture,4,9628,Credit Card,2023-11-06,07:03:52,returned,38512
TXN505210,CUST8815,Nirvi Mahal,33,Male,P6099,Tablet,Electronics,4,15144,Credit Card,2023-06-10,23:47:20,delivered,60576
TXN173999,CUST6109,Nayantara Kade,36,Male,P1765,Novel,Books,3,2580,Credit Card,2023-12-02,10:18:02,cancelled,7740
TXN901407,CUST7889,Sara Kaul,55,Male,P5606,Fruits,Groceries,2,6418,UPI,2023-12-07,07:50:27,pending,12836
TXN131689,CUST5732,Shalv Swamy,51,Male,P3129,Smartwatch,Electronics,1,737,Credit Card,2023-05-13,14:54:25,returned,737
TXN752352,CUST5556,Mehul Rajagopal,33,Male,P4926,Bed,Furniture,3,14445,Credit Card,2023-05-16,12:58:31,delivered,43335
TXN388008,CUST6325,Vanya Buch,46,Male,P9649,Jacket,Clothing,5,8645,Debit Card,2023-11-15,21:54:41,delivered,43225
TXN631150,CUST3885,Ojas Bhargava,25,Male,P4254,Sunglasses,Accessories,3,11277,Credit Card,2023-03-13,18:05:09,pending,33831
TXN923748,CUST6278,Zoya Bajaj,22,Male,P7773,Smartphone,Electronics,4,18556,EMI,2023-10-22,16:59:16,returned,74224
TXN192002,CUST7985,Prisha Rastogi,40,Male,P2914,Dining Table,Furniture,4,10236,Debit Card,2023-04-09,21:27:28,pending,40944
TXN348661,CUST5732,Shalv Swamy,51,Male,P5352,Notebook,Books,4,5920,UPI,2023-01-18,20:31:45,delivered,23680
TXN776274,CUST2974,Jayant Bansal,55,Male,P6646,Chair,Furniture,3,9921,UPI,2023-05-10,03:53:49,delivered,29763
TXN591919,CUST4879,Indranil Bajwa,34,Male,P2010,Milk,Groceries,1,3539,UPI,2023-04-26,15:00:48,pending,3539
TXN336674,CUST9254,Aarush Bajwa,45,Male,P3412,Wheat,Groceries,1,2201,EMI,2023-10-31,14:08:18,pending,2201
TXN146672,CUST3113,Taran Joshi,25,Male,P2610,Wallet,Accessories,2,2652,Debit Card,2023-07-02,03:44:14,pending,5304
TXN794253,CUST8390,Anahita Bhagat,59,Male,P6885,Fruits,Groceries,3,5163,Cash,2023-11-15,15:53:35,cancelled,15489
TXN797743,CUST8934,Aayush Kara,37,Male,P6948,Milk,Groceries,4,19528,Debit Card,2023-12-13,14:55:57,pending,78112
TXN115794,CUST5212,Divit Madan,46,Male,P7566,Dining Table,Furniture,2,7338,EMI,2023-04-07,07:33:32,returned,14676
TXN708967,CUST1702,Eva Bera,35,Male,P2600,Belt,Accessories,2,3904,EMI,2023-10-28,01:54:00,cancelled,7808
TXN457261,CUST7985,Prisha Rastogi,40,Male,P2635,Magazine,Books,1,2946,Debit Card,2023-05-11,09:42:15,delivered,2946
TXN539202,CUST8484,Navya Sidhu,43,Male,P6257,Handbag,Accessories,1,255,Cash,2023-02-28,02:54:04,cancelled,255
TXN534769,CUST7654,Mamooty Arya,52,Male,P5714,Smartphone,Electronics,2,2730,Cash,2023-02-18,16:30:53,delivered,5460
TXN624621,CUST6396,Jayan Vasa,56,Male,P3969,Notebook,Books,1,2448,Cash,2023-05-28,16:24:53,pending,2448
TXN955315,CUST1622,Rati Jayaraman,35,Male,P6640,Textbook,Books,5,840,Credit Card,2023-02-05,13:10:01,cancelled,4200
TXN846690,CUST5272,Keya Krishna,37,Male,P3338,Sweater,Clothing,1,251,EMI,2023-12-14,07:17:38,delivered,251
TXN906482,CUST6683,Azad Sastry,55,Male,P2711,Textbook,Books,1,179,UPI,2023-09-11,16:13:42,pending,179
TXN384930,CUST5204,Romil Grewal,36,Male,P2375,Smartwatch,Electronics,2,546,Cash,2023-08-11,14:18:23,delivered,1092
TXN182303,CUST2744,Arnav Baral,47,Male,P6271,Belt,Accessories,1,2401,EMI,2023-05-27,05:15:48,cancelled,2401
TXN159522,CUST1255,Riya Som,57,Male,P9590,Textbook,Books,3,12414,UPI,2023-06-15,00:35:04,pending,37242
TXN402370,CUST2672,Oorja Dada,31,Male,P6147,Rice,Groceries,5,4770,UPI,2023-09-25,17:53:36,returned,23850
TXN267158,CUST9084,Dishani Bawa,32,Male,P1433,Wallet,Accessories,3,14766,Cash,2023-05-11,21:49:39,pending,44298
TXN626915,CUST6782,Ritvik Shroff,21,Male,P7610,Smartphone,Electronics,5,9455,EMI,2023-02-23,01:05:01,cancelled,47275
TXN453671,CUST3113,Taran Joshi,25,Male,P4215,Watch,Accessories,5,7485,EMI,2023-05-27,23:52:07,delivered,37425
TXN481349,CUST1255,Riya Som,57,Male,P4193,Novel,Books,1,2504,Credit Card,2023-02-01,19:08:35,returned,2504
TXN743734,CUST2831,Rohan Raval,53,Male,P4628,Novel,Books,1,4287,UPI,2023-12-09,10:17:20,pending,4287
TXN188216,CUST4599,Tarini Sethi,48,Male,P2345,Novel,Books,3,14142,Credit Card,2023-01-02,23:51:07,delivered,42426
TXN448059,CUST1141,Ira Varughese,31,Male,P8237,Novel,Books,1,3393,EMI,2023-06-21,23:33:39,cancelled,3393
TXN442789,CUST2544,Ryan Shah,50,Male,P7289,Textbook,Books,5,9385,Cash,2023-12-09,21:47:15,returned,46925
TXN457147,CUST3837,Oorja Kuruvilla,49,Male,P3381,Sofa,Furniture,1,905,UPI,2023-01-02,09:25:53,returned,905
TXN596923,CUST5979,Mehul Mall,38,Male,P1542,Vegetables,Groceries,5,3560,Cash,2023-02-03,05:39:31,pending,17800
TXN338833,CUST8622,Anya Bal,51,Male,P1141,Magazine,Books,3,7455,Cash,2023-08-27,18:12:47,cancelled,22365
TXN576321,CUST8166,Uthkarsh Tak,25,Male,P8786,Wardrobe,Furniture,5,20185,Credit Card,2023-10-18,04:05:12,delivered,100925
TXN168438,CUST4360,Hiran Suri,36,Male,P9666,Handbag,Accessories,2,6732,UPI,2023-09-30,11:24:08,returned,13464
TXN564377,CUST7889,Sara Kaul,55,Male,P7729,Wardrobe,Furniture,4,11240,EMI,2023-12-29,23:51:56,delivered,44960
TXN848285,CUST4609,Seher Solanki,22,Male,P8144,Sofa,Furniture,3,9087,EMI,2023-07-09,16:22:30,cancelled,27261
TXN746551,CUST1563,Divit Jha,56,Male,P3641,Sunglasses,Accessories,1,1370,Credit Card,2023-01-16,13:14:13,delivered,1370
TXN666802,CUST5070,Lakshay Bawa,38,Male,P2700,Sunglasses,Accessories,1,1845,Credit Card,2023-03-09,05:39:31,pending,1845
TXN227263,CUST2204,Himmat Bahl,20,Male,P7278,Tablet,Electronics,2,3984,Cash,2023-12-06,16:11:23,pending,7968
TXN284849,CUST6386,Anya Sodhi,28,Male,P1942,Sweater,Clothing,5,21055,Debit Card,2023-09-23,06:57:38,cancelled,105275
TXN297347,CUST7358,Devansh Shankar,36,Male,P1916,Milk,Groceries,4,420,Cash,2023-08-05,00:19:35,delivered,1680
TXN702901,CUST4810,Raghav Arya,22,Male,P3427,Watch,Accessories,3,8982,UPI,2023-07-24,13:09:13,returned,26946
TXN326345,CUST7147,Adah Ghose,23,Male,P2953,Fruits,Groceries,2,6764,Debit Card,2023-10-23,04:25:56,delivered,13528
TXN262557,CUST7228,Saira Ahluwalia,60,Male,P4061,Laptop,Electronics,3,14886,Cash,2023-01-25,18:41:38,returned,44658
TXN984200,CUST8512,Bhamini Kapur,45,Male,P3821,Wardrobe,Furniture,1,231,Credit Card,2023-06-18,07:01:39,delivered,231
TXN143653,CUST2450,Rhea Rastogi,18,Male,P3530,Shirt,Clothing,4,10168,Debit Card,2023-05-11,01:39:30,pending,40672
TXN535839,CUST6325,Vanya Buch,46,Male,P6234,Handbag,Accessories,2,1850,Debit Card,2023-01-24,10:55:19,cancelled,3700
TXN755503,CUST3028,Sara Mannan,30,Male,P7043,Sofa,Furniture,4,12088,Debit Card,2023-06-25,16:50:45,delivered,48352
TXN620879,CUST5979,Mehul Mall,38,Male,P3886,Tablet,Electronics,3,11979,Debit Card,2023-09-18,12:50:01,pending,35937
TXN107183,CUST1141,Ira Varughese,31,Male,P4072,Vegetables,Groceries,5,17235,UPI,2024-01-01,11:19:41,returned,86175
TXN549161,CUST9552,Siya Saini,18,Male,P7082,Sunglasses,Accessories,2,2742,Debit Card,2023-02-20,04:23:07,cancelled,5484
TXN600378,CUST1928,Mehul Brar,25,Male,P8279,Dining Table,Furniture,5,23960,UPI,2023-04-04,08:31:04,delivered,119800
TXN839675,CUST2974,Jayant Bansal,55,Male,P5049,Wheat,Groceries,1,1481,EMI,2023-03-15,09:07:46,pending,1481
TXN821483,CUST6109,Nayantara Kade,36,Male,P4785,Chair,Furniture,5,23705,Cash,2023-03-08,14:06:57,delivered,118525
TXN795179,CUST1702,Eva Bera,35,Male,P7057,Dining Table,Furniture,4,2496,Credit Card,2023-01-20,00:51:37,returned,9984
TXN775754,CUST2285,Stuvan Sastry,56,Male,P3114,Shirt,Clothing,1,617,Credit Card,2023-08-06,07:04:36,pending,617
TXN334492,CUST7985,Prisha Rastogi,40,Male,P4977,Tablet,Electronics,2,9670,UPI,2023-07-27,08:59:27,returned,19340
TXN887300,CUST5410,Onkar Devan,44,Male,P9700,Wardrobe,Furniture,2,9194,Debit Card,2023-07-12,22:06:29,cancelled,18388
TXN996196,CUST7134,Madhav Vora,59,Male,P6611,T-Shirt,Clothing,4,8228,Debit Card,2023-04-03,04:17:30,cancelled,32912
TXN856118,CUST6325,Vanya Buch,46,Male,P2600,Smartwatch,Electronics,3,7440,Cash,2023-01-20,20:31:32,pending,22320
TXN637143,CUST3090,Mehul Dube,47,Male,P4628,Sweater,Clothing,3,14532,Cash,2023-03-28,08:18:15,delivered,43596
TXN606349,CUST7985,Prisha Rastogi,40,Male,P3093,Wheat,Groceries,5,20175,Debit Card,2023-11-15,05:08:45,pending,100875
TXN311159,CUST2744,Arnav Baral,47,Male,P1461,Laptop,Electronics,3,9804,Debit Card,2023-09-04,18:25:31,cancelled,29412
TXN323989,CUST6806,Aaryahi Wadhwa,57,Male,P6075,Magazine,Books,5,8605,EMI,2023-02-10,17:00:38,returned,43025
TXN411486,CUST2370,Suhana Raju,51,Male,P4475,Sunglasses,Accessories,3,1380,UPI,2023-12-29,06:41:43,delivered,4140
TXN887186,CUST4609,Seher Solanki,22,Male,P7072,Notebook,Books,5,7725,Cash,2023-12-18,03:06:17,cancelled,38625
TXN867536,CUST6683,Azad Sastry,55,Male,P8428,Fruits,Groceries,4,14000,Cash,2023-07-08,05:24:03,returned,56000
TXN897872,CUST3837,Oorja Kuruvilla,49,Male,P3583,Tablet,Electronics,4,6088,Credit Card,2023-06-24,11:35:10,delivered,24352
TXN738348,CUST3196,Diya Sampath,31,Male,P5913,Comics,Books,3,8457,Debit Card,2023-07-16,21:08:52,returned,25371
TXN299058,CUST7531,Samaira Jani,29,Male,P9749,Headphones,Electronics,5,13330,Debit Card,2023-03-06,08:21:05,returned,66650
TXN493966,CUST2547,Dhanuk Dani,23,Male,P4938,Watch,Accessories,5,18150,Debit Card,2023-06-30,21:02:49,delivered,90750
TXN406231,CUST1207,Kartik Kade,18,Male,P4886,Comics,Books,3,3705,EMI,2023-08-01,07:36:24,pending,11115
TXN832908,CUST2547,Dhanuk Dani,23,Male,P3552,Fruits,Groceries,2,5996,EMI,2023-08-31,02:18:27,cancelled,11992
TXN872062,CUST8166,Uthkarsh Tak,25,Male,P1775,Sofa,Furniture,3,12720,Credit Card,2023-03-30,04:46:27,cancelled,38160
TXN290451,CUST5212,Divit Madan,46,Male,P7698,Fruits,Groceries,5,4310,UPI,2023-05-27,15:38:43,cancelled,21550
TXN983400,CUST7531,Samaira Jani,29,Male,P3186,Wheat,Groceries,3,11112,UPI,2023-12-18,04:29:06,pending,33336
TXN617453,CUST5781,Dhruv Sarna,49,Male,P1823,Wallet,Accessories,3,576,Debit Card,2023-07-18,01:20:45,cancelled,1728
TXN693923,CUST5204,Romil Grewal,36,Male,P4217,Wallet,Accessories,3,4437,UPI,2023-04-10,22:25:28,delivered,13311
TXN148931,CUST2687,Lakshay Subramaniam,27,Male,P2829,Shirt,Clothing,3,13239,Debit Card,2023-03-17,22:51:49,returned,39717
TXN785586,CUST9709,Suhana Sule,26,Male,P8961,Novel,Books,5,19015,Cash,2023-12-07,15:35:16,cancelled,95075
TXN618484,CUST6539,Nitya Dada,29,Male,P4371,Vegetables,Groceries,2,9662,Cash,2023-02-09,05:57:29,returned,19324
TXN445692,CUST1928,Mehul Brar,25,Male,P8482,Laptop,Electronics,1,162,UPI,2023-05-11,16:05:23,delivered,162
TXN672445,CUST7264,Jayesh Bandi,30,Male,P7034,Sunglasses,Accessories,3,11730,UPI,2023-09-18,11:16:30,returned,35190
TXN108683,CUST7409,Rohan Krish,25,Male,P8448,Laptop,Electronics,1,2487,UPI,2023-10-01,17:02:20,returned,2487
TXN967322,CUST4649,Sana Issac,20,Male,P4328,Notebook,Books,3,2886,EMI,2023-06-15,06:21:54,cancelled,8658
TXN758360,CUST5920,Trisha Suri,26,Male,P5379,Sweater,Clothing,5,8835,Credit Card,2023-08-15,08:26:01,pending,44175
TXN610530,CUST2993,Keya Samra,19,Male,P5658,Magazine,Books,2,9760,Credit Card,2023-01-31,00:06:22,pending,19520
TXN636850,CUST2204,Himmat Bahl,20,Male,P7603,Comics,Books,3,9429,Debit Card,2023-04-24,11:08:46,pending,28287
TXN102369,CUST6109,Nayantara Kade,36,Male,P6367,Tablet,Electronics,2,5658,Debit Card,2023-03-15,06:02:41,pending,11316
TXN216104,CUST1437,Navya Soni,33,Male,P2722,Comics,Books,1,469,Credit Card,2023-12-07,19:31:29,delivered,469
TXN362364,CUST8622,Anya Bal,51,Male,P5825,Wardrobe,Furniture,5,12745,Cash,2023-12-26,21:59:25,returned,63725
TXN296269,CUST7805,Heer Bhat,25,Male,P7808,Headphones,Electronics,5,22740,Credit Card,2023-02-20,14:46:26,delivered,113700
TXN217029,CUST3458,Trisha Zacharia,60,Male,P6375,Jacket,Clothing,5,19290,Cash,2023-11-19,03:19:46,cancelled,96450
TXN168959,CUST3458,Trisha Zacharia,60,Male,P5194,Magazine,Books,5,6520,EMI,2023-11-27,05:05:10,pending,32600
TXN805327,CUST3837,Oorja Kuruvilla,49,Male,P7944,Headphones,Electronics,1,457,Debit Card,2023-07-04,03:50:08,cancelled,457
TXN322779,CUST7879,Sana Mahal,44,Male,P2269,Sofa,Furniture,4,19936,UPI,2023-02-16,23:10:55,cancelled,79744
TXN751427,CUST4649,Sana Issac,20,Male,P3805,Smartphone,Electronics,2,610,Debit Card,2023-11-25,07:06:14,cancelled,1220
TXN460207,CUST5212,Divit Madan,46,Male,P2917,Comics,Books,2,4418,Debit Card,2023-10-15,05:02:05,pending,8836
TXN775065,CUST9084,Dishani Bawa,32,Male,P6349,T-Shirt,Clothing,1,969,Debit Card,2023-04-17,22:48:59,delivered,969
TXN241576,CUST6122,Inaaya  Samra,58,Male,P2557,Wardrobe,Furniture,3,11631,Debit Card,2023-07-22,15:03:00,returned,34893
TXN910227,CUST6683,Azad Sastry,55,Male,P2542,Watch,Accessories,4,7784,Cash,2023-03-09,18:45:04,returned,31136
TXN816622,CUST8166,Uthkarsh Tak,25,Male,P1585,Wheat,Groceries,4,8012,Cash,2023-02-05,09:25:12,pending,32048
TXN886648,CUST5696,Hiran Koshy,46,Male,P3652,Fruits,Groceries,3,11415,Credit Card,2023-12-17,21:41:32,pending,34245
TXN251788,CUST6183,Saksham Dhaliwal,24,Male,P8007,Vegetables,Groceries,5,11645,Cash,2023-05-09,10:39:55,pending,58225
TXN567832,CUST1563,Divit Jha,56,Male,P8525,Vegetables,Groceries,4,13880,EMI,2023-02-11,12:11:10,returned,55520
TXN358972,CUST9049,Navya Sarin,42,Male,P9944,Tablet,Electronics,2,2194,Debit Card,2023-06-22,02:47:19,pending,4388
TXN373003,CUST9725,Dhanush Salvi,30,Male,P4961,Novel,Books,1,542,Cash,2023-10-15,06:13:07,pending,542
TXN877703,CUST4609,Seher Solanki,22,Male,P2969,Wallet,Accessories,5,6660,EMI,2023-09-24,21:14:07,pending,33300
TXN920031,CUST6325,Vanya Buch,46,Male,P7578,Wardrobe,Furniture,4,18600,Credit Card,2023-06-25,20:24:56,cancelled,74400
TXN556198,CUST5419,Nitara Ahuja,57,Male,P9847,Dining Table,Furniture,2,4236,Cash,2023-11-24,12:14:06,cancelled,8472
TXN502498,CUST4599,Tarini Sethi,48,Male,P9847,Wheat,Groceries,5,17860,EMI,2023-03-03,04:35:51,returned,89300
TXN217566,CUST4895,Shaan Wali,47,Male,P2019,Belt,Accessories,3,4710,Credit Card,2023-09-18,06:41:05,cancelled,14130
TXN278140,CUST4599,Tarini Sethi,48,Male,P5998,Sweater,Clothing,1,1565,Debit Card,2023-08-04,13:38:58,cancelled,1565
TXN804487,CUST4609,Seher Solanki,22,Male,P1646,Vegetables,Groceries,4,3144,Cash,2023-02-04,19:47:36,returned,12576
TXN556404,CUST3887,Amani Shukla,25,Male,P4235,Rice,Groceries,1,2346,Credit Card,2023-03-29,16:34:43,cancelled,2346
TXN502387,CUST5781,Dhruv Sarna,49,Male,P5862,Laptop,Electronics,3,771,Debit Card,2023-08-23,09:54:25,returned,2313
TXN638929,CUST1799,Damini Bhalla,38,Male,P4758,Shirt,Clothing,2,7768,UPI,2023-10-28,18:26:48,cancelled,15536
TXN188091,CUST5920,Trisha Suri,26,Male,P8376,Notebook,Books,1,2948,Debit Card,2023-01-20,15:24:48,cancelled,2948
TXN363557,CUST1255,Riya Som,57,Male,P9978,Fruits,Groceries,1,3709,Debit Card,2023-02-09,11:03:11,delivered,3709
TXN576859,CUST6325,Vanya Buch,46,Male,P4827,Bed,Furniture,2,1430,EMI,2023-07-29,15:15:35,returned,2860
TXN113716,CUST5272,Keya Krishna,37,Male,P3012,Smartwatch,Electronics,4,15144,Debit Card,2023-12-02,17:11:36,delivered,60576
TXN155335,CUST7358,Devansh Shankar,36,Male,P1476,Smartphone,Electronics,1,4680,EMI,2023-02-04,03:03:21,pending,4680
